Headline,Author,PostDate,Content,URL
Catching Up With Charli XCX Before She Enters the Metaverse,PopSugar,· 3 hours ago,"On June 17, she — or, rather, a simulated version of her — will perform a concert in the metaverse,...",https://r.search.yahoo.com/_ylt=AwrXoCBT9atiOgEA5QHQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465427/RO=10/RU=https%3a%2f%2fwww.popsugar.com%2fentertainment%2fcharli-xcx-interview-2022-48858776/RK=2/RS=WZj07YQyPxU_dzCuqnmemOSVbQ0-
"Miami Fashion Week Enters the Metaverse with ""L'ATELIER BY MIAFW""",19 Action News Cleveland,· 13 hours ago,"Miami Fashion Week® (MIAFW) announced its Metaverse debut – introducing ""L'ATELIER BY Miami Fashion...",https://r.search.yahoo.com/_ylt=AwrXoCBT9atiOgEA5wHQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465427/RO=10/RU=http%3a%2f%2fwww.cleveland19.com%2fprnewswire%2f2022%2f06%2f16%2fmiami-fashion-week-enters-metaverse-with-latelier-by-miafw%2f/RK=2/RS=9H6dAbYuthuxfHeDRkontMXUhaE-
"Wendy’s, Kraft Invest in Metaverse Restaurants",PYMNTS.com,· 6 hours ago,"Wendy’s initial metaverse efforts have yielded positive results for the quick-service restaurant (QSR) chain, given that the company is stepping up its...",https://r.search.yahoo.com/_ylt=AwrXoCBT9atiOgEA6QHQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465427/RO=10/RU=https%3a%2f%2fwww.pymnts.com%2frestaurant-roundup%2f2022%2frestaurant-roundup-wendys-kraft-invest-in-metaverse-restaurants%2f/RK=2/RS=iASs474PwHXf3Twe2KbVMftwZqk-
"Metaverse Spending to Total $5 Trillion in 2030, McKinsey Predicts",The Wall Street Journal,· 2 days ago,Businesses’ and consumers’ annual global spending related to themetaverse could reach $5 trillion by...,https://r.search.yahoo.com/_ylt=AwrXoCBT9atiOgEA6wHQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465427/RO=10/RU=https%3a%2f%2fwww.wsj.com%2farticles%2fmetaverse-spending-to-total-5-trillion-in-2030-mckinsey-predicts-11655254794%3fsiteid%3dyhoof2%26yptr%3dyahoo/RK=2/RS=zQv3xD.2vgO7IDLLbbfatrhzlH0-
Council Post: Four Practical Ways Healthcare Will Join The Metaverse,Forbes,· 4 days ago,The metaverse was trending hard in the latter part of 2021. Facebook’s decision to rebrand as Meta...,https://r.search.yahoo.com/_ylt=AwrXoCBT9atiOgEA7QHQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465427/RO=10/RU=https%3a%2f%2fwww.forbes.com%2fsites%2fforbestechcouncil%2f2022%2f06%2f13%2ffour-practical-ways-healthcare-will-join-the-metaverse%2f/RK=2/RS=ZsT7oXIeSs0ZjJHKkK2ZYWiRylM-
Magic Johnson acquires SimWin Sports metaverse teams - L.A. Business First,The Business Journals,· 9 hours ago,Basketball legend Magic Johnson has acquired new football and basketball franchises in SimWin...,https://r.search.yahoo.com/_ylt=AwrXoCBT9atiOgEA7wHQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465427/RO=10/RU=https%3a%2f%2fwww.bizjournals.com%2flosangeles%2fnews%2f2022%2f06%2f16%2fmagic-johnson-buys-simwin-sports-metaverse-teams.html/RK=2/RS=0eo_DeZ0SBoYddwLcerYcmY91Y4-
Renovi to Announce Next Top Metaverse Build Winners at First-Ever Awards to Be Held at One Times...,Morningstar,· 11 hours ago,The winners of the Next Top Metaverse Build competition (NTMB) are set to be announced at One Times Square in Decentraland – the first ever awards to be held there. With winners ...,https://r.search.yahoo.com/_ylt=AwrXoCBT9atiOgEA8QHQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465427/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fbusiness-wire%2f20220616005714%2frenovi-to-announce-next-top-metaverse-build-winners-at-first-ever-awards-to-be-held-at-one-times-square-in-decentraland/RK=2/RS=dsqdfv75pGCVsROWGGU6uYWAVVs-
"Working in the Metaverse is going to suck, researchers confirm",PC World,· 13 hours ago,"Facebook billionaire Mark Zuckerberg believes in the Metaverse, a new paradigm for the web that has...",https://r.search.yahoo.com/_ylt=AwrXoCBT9atiOgEA8gHQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1655465427/RO=10/RU=https%3a%2f%2fwww.pcworld.com%2farticle%2f789236%2fworking-in-the-metaverse-is-going-to-suck.html/RK=2/RS=Xkzk.HA_ysrO00OhSu8EzBTasbQ-
How Walmart's Grand Metaverse Plan Could Boost Its Stock | The Motley Fool,The Motley Fool,· 7 hours ago,"Lately, the metaverse -- an immersive, digital world facilitated by virtual reality equipment -- has...",https://r.search.yahoo.com/_ylt=AwrXnCZZ9atia0sADmXQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465433/RO=10/RU=https%3a%2f%2fwww.fool.com%2finvesting%2f2022%2f06%2f16%2fhow-walmarts-grand-metaverse-plan-could-boost-its%2f/RK=2/RS=Iphw8Ns_shG0HixXlvDu0iDZLXE-
McKinsey & Co.: Metaverse could reach $5 trillion in value by 2030,VentureBeat,· 2 days ago,Join gaming executives to discuss emerging parts of the industry this October at GamesBeat Summit...,https://r.search.yahoo.com/_ylt=AwrXnCZZ9atia0sAEGXQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465433/RO=10/RU=https%3a%2f%2fventurebeat.com%2f2022%2f06%2f15%2fmckinsey-co-metaverse-could-reach-5-trillion-in-value-by-2030%2f/RK=2/RS=DJSrSO5za58DZZYhbq3gZuqbt8A-
Catching Up With Charli XCX Before She Enters the Metaverse,PopSugar,· 3 hours ago,"On June 17, she — or, rather, a simulated version of her — will perform a concert in the metaverse,...",https://r.search.yahoo.com/_ylt=AwrXnCZZ9atia0sAEmXQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465433/RO=10/RU=https%3a%2f%2fwww.popsugar.com%2fentertainment%2fcharli-xcx-interview-2022-48858776/RK=2/RS=PBZvVJNSEdLDbk1cb1kg2qqAfaw-
"Miami Fashion Week Enters the Metaverse with ""L'ATELIER BY MIAFW""",19 Action News Cleveland,· 13 hours ago,"Miami Fashion Week® (MIAFW) announced its Metaverse debut – introducing ""L'ATELIER BY Miami Fashion...",https://r.search.yahoo.com/_ylt=AwrXnCZZ9atia0sAFGXQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465433/RO=10/RU=http%3a%2f%2fwww.cleveland19.com%2fprnewswire%2f2022%2f06%2f16%2fmiami-fashion-week-enters-metaverse-with-latelier-by-miafw%2f/RK=2/RS=UpOGvCq8M2UjKWVHyrrYvZhfJ1g-
"Wendy’s, Kraft Invest in Metaverse Restaurants",PYMNTS.com,· 6 hours ago,"Wendy’s initial metaverse efforts have yielded positive results for the quick-service restaurant (QSR) chain, given that the company is stepping up its...",https://r.search.yahoo.com/_ylt=AwrXnCZZ9atia0sAFmXQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465433/RO=10/RU=https%3a%2f%2fwww.pymnts.com%2frestaurant-roundup%2f2022%2frestaurant-roundup-wendys-kraft-invest-in-metaverse-restaurants%2f/RK=2/RS=MBMybB1gCXkKw4yGLjYmBslD7Tc-
"Metaverse Spending to Total $5 Trillion in 2030, McKinsey Predicts",The Wall Street Journal,· 2 days ago,Businesses’ and consumers’ annual global spending related to themetaverse could reach $5 trillion by...,https://r.search.yahoo.com/_ylt=AwrXnCZZ9atia0sAGGXQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465433/RO=10/RU=https%3a%2f%2fwww.wsj.com%2farticles%2fmetaverse-spending-to-total-5-trillion-in-2030-mckinsey-predicts-11655254794%3fsiteid%3dyhoof2%26yptr%3dyahoo/RK=2/RS=.maBdyBVlpTIn_KRRIYBrD6YGrc-
Council Post: Four Practical Ways Healthcare Will Join The Metaverse,Forbes,· 4 days ago,The metaverse was trending hard in the latter part of 2021. Facebook’s decision to rebrand as Meta...,https://r.search.yahoo.com/_ylt=AwrXnCZZ9atia0sAGmXQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465433/RO=10/RU=https%3a%2f%2fwww.forbes.com%2fsites%2fforbestechcouncil%2f2022%2f06%2f13%2ffour-practical-ways-healthcare-will-join-the-metaverse%2f/RK=2/RS=REq5dS57dV6ut1Z9t_IpETgivq4-
Magic Johnson acquires SimWin Sports metaverse teams - L.A. Business First,The Business Journals,· 9 hours ago,Basketball legend Magic Johnson has acquired new football and basketball franchises in SimWin...,https://r.search.yahoo.com/_ylt=AwrXnCZZ9atia0sAHGXQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465433/RO=10/RU=https%3a%2f%2fwww.bizjournals.com%2flosangeles%2fnews%2f2022%2f06%2f16%2fmagic-johnson-buys-simwin-sports-metaverse-teams.html/RK=2/RS=.NrGNqKY7OQmHo00N07WZYWEB2s-
Renovi to Announce Next Top Metaverse Build Winners at First-Ever Awards to Be Held at One Times...,Morningstar,· 11 hours ago,The winners of the Next Top Metaverse Build competition (NTMB) are set to be announced at One Times Square in Decentraland – the first ever awards to be held there. With winners ...,https://r.search.yahoo.com/_ylt=AwrXnCZZ9atia0sAHmXQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465433/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fbusiness-wire%2f20220616005714%2frenovi-to-announce-next-top-metaverse-build-winners-at-first-ever-awards-to-be-held-at-one-times-square-in-decentraland/RK=2/RS=T2gYnPrKsHRbRlmmlP4Yq9Cepv0-
"Working in the Metaverse is going to suck, researchers confirm",PC World,· 13 hours ago,"Facebook billionaire Mark Zuckerberg believes in the Metaverse, a new paradigm for the web that has...",https://r.search.yahoo.com/_ylt=AwrXnCZZ9atia0sAH2XQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1655465433/RO=10/RU=https%3a%2f%2fwww.pcworld.com%2farticle%2f789236%2fworking-in-the-metaverse-is-going-to-suck.html/RK=2/RS=VsRc53SRDlKsMaZ9IJoHCmkUyBs-
How Walmart's Grand Metaverse Plan Could Boost Its Stock | The Motley Fool,The Motley Fool,· 7 hours ago,"Lately, the metaverse -- an immersive, digital world facilitated by virtual reality equipment -- has...",https://r.search.yahoo.com/_ylt=AwrXnCdf9atiN0wArFrQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465439/RO=10/RU=https%3a%2f%2fwww.fool.com%2finvesting%2f2022%2f06%2f16%2fhow-walmarts-grand-metaverse-plan-could-boost-its%2f/RK=2/RS=YyO_BlJWMoBSDhmeq6vN19agcjk-
McKinsey & Co.: Metaverse could reach $5 trillion in value by 2030,VentureBeat,· 2 days ago,Join gaming executives to discuss emerging parts of the industry this October at GamesBeat Summit...,https://r.search.yahoo.com/_ylt=AwrXnCdf9atiN0wArlrQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465439/RO=10/RU=https%3a%2f%2fventurebeat.com%2f2022%2f06%2f15%2fmckinsey-co-metaverse-could-reach-5-trillion-in-value-by-2030%2f/RK=2/RS=YI1rPEgJhv4WGQqMaX1.ps0N6X0-
Catching Up With Charli XCX Before She Enters the Metaverse,PopSugar,· 3 hours ago,"On June 17, she — or, rather, a simulated version of her — will perform a concert in the metaverse,...",https://r.search.yahoo.com/_ylt=AwrXnCdf9atiN0wAsFrQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465439/RO=10/RU=https%3a%2f%2fwww.popsugar.com%2fentertainment%2fcharli-xcx-interview-2022-48858776/RK=2/RS=0yIEU6n_fOw2hUOLCh6QTZpif48-
"Miami Fashion Week Enters the Metaverse with ""L'ATELIER BY MIAFW""",19 Action News Cleveland,· 13 hours ago,"Miami Fashion Week® (MIAFW) announced its Metaverse debut – introducing ""L'ATELIER BY Miami Fashion...",https://r.search.yahoo.com/_ylt=AwrXnCdf9atiN0wAslrQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465439/RO=10/RU=http%3a%2f%2fwww.cleveland19.com%2fprnewswire%2f2022%2f06%2f16%2fmiami-fashion-week-enters-metaverse-with-latelier-by-miafw%2f/RK=2/RS=AbLGEmVw9RTPEwngmsEIfGmYBGs-
"Wendy’s, Kraft Invest in Metaverse Restaurants",PYMNTS.com,· 6 hours ago,"Wendy’s initial metaverse efforts have yielded positive results for the quick-service restaurant (QSR) chain, given that the company is stepping up its...",https://r.search.yahoo.com/_ylt=AwrXnCdf9atiN0wAtFrQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465439/RO=10/RU=https%3a%2f%2fwww.pymnts.com%2frestaurant-roundup%2f2022%2frestaurant-roundup-wendys-kraft-invest-in-metaverse-restaurants%2f/RK=2/RS=jYrSPV8d_CbjWdNkRcirU73YPe0-
"Metaverse Spending to Total $5 Trillion in 2030, McKinsey Predicts",The Wall Street Journal,· 2 days ago,Businesses’ and consumers’ annual global spending related to themetaverse could reach $5 trillion by...,https://r.search.yahoo.com/_ylt=AwrXnCdf9atiN0wAtlrQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465439/RO=10/RU=https%3a%2f%2fwww.wsj.com%2farticles%2fmetaverse-spending-to-total-5-trillion-in-2030-mckinsey-predicts-11655254794%3fsiteid%3dyhoof2%26yptr%3dyahoo/RK=2/RS=F_zyM2q9GJn4wJ8Upp43jSxRugE-
Council Post: Four Practical Ways Healthcare Will Join The Metaverse,Forbes,· 4 days ago,The metaverse was trending hard in the latter part of 2021. Facebook’s decision to rebrand as Meta...,https://r.search.yahoo.com/_ylt=AwrXnCdf9atiN0wAuFrQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465439/RO=10/RU=https%3a%2f%2fwww.forbes.com%2fsites%2fforbestechcouncil%2f2022%2f06%2f13%2ffour-practical-ways-healthcare-will-join-the-metaverse%2f/RK=2/RS=N5WvcgBx6RKsy36Vb49HUGNb3Z4-
Magic Johnson acquires SimWin Sports metaverse teams - L.A. Business First,The Business Journals,· 9 hours ago,Basketball legend Magic Johnson has acquired new football and basketball franchises in SimWin...,https://r.search.yahoo.com/_ylt=AwrXnCdf9atiN0wAulrQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465439/RO=10/RU=https%3a%2f%2fwww.bizjournals.com%2flosangeles%2fnews%2f2022%2f06%2f16%2fmagic-johnson-buys-simwin-sports-metaverse-teams.html/RK=2/RS=tZgFw._tHPDlpbFQ2SQyDJbAzCg-
Renovi to Announce Next Top Metaverse Build Winners at First-Ever Awards to Be Held at One Times...,Morningstar,· 11 hours ago,The winners of the Next Top Metaverse Build competition (NTMB) are set to be announced at One Times Square in Decentraland – the first ever awards to be held there. With winners ...,https://r.search.yahoo.com/_ylt=AwrXnCdf9atiN0wAvFrQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465439/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fbusiness-wire%2f20220616005714%2frenovi-to-announce-next-top-metaverse-build-winners-at-first-ever-awards-to-be-held-at-one-times-square-in-decentraland/RK=2/RS=zb6NPnQJaJWNgldgKBMHtSNyBCU-
"Working in the Metaverse is going to suck, researchers confirm",PC World,· 13 hours ago,"Facebook billionaire Mark Zuckerberg believes in the Metaverse, a new paradigm for the web that has...",https://r.search.yahoo.com/_ylt=AwrXnCdf9atiN0wAvVrQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1655465439/RO=10/RU=https%3a%2f%2fwww.pcworld.com%2farticle%2f789236%2fworking-in-the-metaverse-is-going-to-suck.html/RK=2/RS=1Z0Ffx1HUn3V3Kb.4qlbEGgET_s-
How Walmart's Grand Metaverse Plan Could Boost Its Stock | The Motley Fool,The Motley Fool,· 7 hours ago,"Lately, the metaverse -- an immersive, digital world facilitated by virtual reality equipment -- has...",https://r.search.yahoo.com/_ylt=AwrXgyJl9ati.G0AxwTQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465445/RO=10/RU=https%3a%2f%2fwww.fool.com%2finvesting%2f2022%2f06%2f16%2fhow-walmarts-grand-metaverse-plan-could-boost-its%2f/RK=2/RS=r2D_nSlGu6AbgbFeodCIDcGqtZQ-
McKinsey & Co.: Metaverse could reach $5 trillion in value by 2030,VentureBeat,· 2 days ago,Join gaming executives to discuss emerging parts of the industry this October at GamesBeat Summit...,https://r.search.yahoo.com/_ylt=AwrXgyJl9ati.G0AyQTQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465445/RO=10/RU=https%3a%2f%2fventurebeat.com%2f2022%2f06%2f15%2fmckinsey-co-metaverse-could-reach-5-trillion-in-value-by-2030%2f/RK=2/RS=bJTm8hmcwPprwj.jvAJgoVO082g-
Catching Up With Charli XCX Before She Enters the Metaverse,PopSugar,· 3 hours ago,"On June 17, she — or, rather, a simulated version of her — will perform a concert in the metaverse,...",https://r.search.yahoo.com/_ylt=AwrXgyJl9ati.G0AywTQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465445/RO=10/RU=https%3a%2f%2fwww.popsugar.com%2fentertainment%2fcharli-xcx-interview-2022-48858776/RK=2/RS=7KraUhqFwplaOcATRIkPJO7S.IQ-
"Miami Fashion Week Enters the Metaverse with ""L'ATELIER BY MIAFW""",19 Action News Cleveland,· 13 hours ago,"Miami Fashion Week® (MIAFW) announced its Metaverse debut – introducing ""L'ATELIER BY Miami Fashion...",https://r.search.yahoo.com/_ylt=AwrXgyJl9ati.G0AzQTQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465445/RO=10/RU=http%3a%2f%2fwww.cleveland19.com%2fprnewswire%2f2022%2f06%2f16%2fmiami-fashion-week-enters-metaverse-with-latelier-by-miafw%2f/RK=2/RS=q1wfNHj3gMYL4g4BGD5bXaUzKRI-
"Wendy’s, Kraft Invest in Metaverse Restaurants",PYMNTS.com,· 6 hours ago,"Wendy’s initial metaverse efforts have yielded positive results for the quick-service restaurant (QSR) chain, given that the company is stepping up its...",https://r.search.yahoo.com/_ylt=AwrXgyJl9ati.G0AzwTQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465445/RO=10/RU=https%3a%2f%2fwww.pymnts.com%2frestaurant-roundup%2f2022%2frestaurant-roundup-wendys-kraft-invest-in-metaverse-restaurants%2f/RK=2/RS=jpbvphBSHvCl_XLlc.P4d7z3jIc-
"Metaverse Spending to Total $5 Trillion in 2030, McKinsey Predicts",The Wall Street Journal,· 2 days ago,Businesses’ and consumers’ annual global spending related to themetaverse could reach $5 trillion by...,https://r.search.yahoo.com/_ylt=AwrXgyJl9ati.G0A0QTQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465445/RO=10/RU=https%3a%2f%2fwww.wsj.com%2farticles%2fmetaverse-spending-to-total-5-trillion-in-2030-mckinsey-predicts-11655254794%3fsiteid%3dyhoof2%26yptr%3dyahoo/RK=2/RS=hyjmEAEEuFUL.kLbiekwdkNXm4s-
Council Post: Four Practical Ways Healthcare Will Join The Metaverse,Forbes,· 4 days ago,The metaverse was trending hard in the latter part of 2021. Facebook’s decision to rebrand as Meta...,https://r.search.yahoo.com/_ylt=AwrXgyJl9ati.G0A0wTQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465445/RO=10/RU=https%3a%2f%2fwww.forbes.com%2fsites%2fforbestechcouncil%2f2022%2f06%2f13%2ffour-practical-ways-healthcare-will-join-the-metaverse%2f/RK=2/RS=t342L3_UIYVOy2EBuie7kLLZXLk-
Magic Johnson acquires SimWin Sports metaverse teams - L.A. Business First,The Business Journals,· 9 hours ago,Basketball legend Magic Johnson has acquired new football and basketball franchises in SimWin...,https://r.search.yahoo.com/_ylt=AwrXgyJl9ati.G0A1QTQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465445/RO=10/RU=https%3a%2f%2fwww.bizjournals.com%2flosangeles%2fnews%2f2022%2f06%2f16%2fmagic-johnson-buys-simwin-sports-metaverse-teams.html/RK=2/RS=7nyTd.v8Td_elyOAL7QHSmBl95Y-
Renovi to Announce Next Top Metaverse Build Winners at First-Ever Awards to Be Held at One Times...,Morningstar,· 11 hours ago,The winners of the Next Top Metaverse Build competition (NTMB) are set to be announced at One Times Square in Decentraland – the first ever awards to be held there. With winners ...,https://r.search.yahoo.com/_ylt=AwrXgyJl9ati.G0A1wTQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465445/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fbusiness-wire%2f20220616005714%2frenovi-to-announce-next-top-metaverse-build-winners-at-first-ever-awards-to-be-held-at-one-times-square-in-decentraland/RK=2/RS=PfnnrmTeYywoMyWeFaxBVhRl3q0-
"Working in the Metaverse is going to suck, researchers confirm",PC World,· 13 hours ago,"Facebook billionaire Mark Zuckerberg believes in the Metaverse, a new paradigm for the web that has...",https://r.search.yahoo.com/_ylt=AwrXgyJl9ati.G0A2ATQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1655465445/RO=10/RU=https%3a%2f%2fwww.pcworld.com%2farticle%2f789236%2fworking-in-the-metaverse-is-going-to-suck.html/RK=2/RS=HxLwRMRClvhVsW7JBp8Ixdal9j4-
How Walmart's Grand Metaverse Plan Could Boost Its Stock | The Motley Fool,The Motley Fool,· 7 hours ago,"Lately, the metaverse -- an immersive, digital world facilitated by virtual reality equipment -- has...",https://r.search.yahoo.com/_ylt=AwrXoCFr9atidFAAZmDQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465451/RO=10/RU=https%3a%2f%2fwww.fool.com%2finvesting%2f2022%2f06%2f16%2fhow-walmarts-grand-metaverse-plan-could-boost-its%2f/RK=2/RS=zf1UDxbPvUur2l6mfehk248d2ho-
McKinsey & Co.: Metaverse could reach $5 trillion in value by 2030,VentureBeat,· 2 days ago,Join gaming executives to discuss emerging parts of the industry this October at GamesBeat Summit...,https://r.search.yahoo.com/_ylt=AwrXoCFr9atidFAAaGDQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465451/RO=10/RU=https%3a%2f%2fventurebeat.com%2f2022%2f06%2f15%2fmckinsey-co-metaverse-could-reach-5-trillion-in-value-by-2030%2f/RK=2/RS=lE5BPLj3T0AnYJCWbTxX9i_hWkc-
Catching Up With Charli XCX Before She Enters the Metaverse,PopSugar,· 3 hours ago,"On June 17, she — or, rather, a simulated version of her — will perform a concert in the metaverse,...",https://r.search.yahoo.com/_ylt=AwrXoCFr9atidFAAamDQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465451/RO=10/RU=https%3a%2f%2fwww.popsugar.com%2fentertainment%2fcharli-xcx-interview-2022-48858776/RK=2/RS=xnqgG3SEPj0lLFDs3RYRJ8avDC8-
"Miami Fashion Week Enters the Metaverse with ""L'ATELIER BY MIAFW""",WDTV,· 13 hours ago,"Miami Fashion Week® (MIAFW) announced its Metaverse debut – introducing ""L'ATELIER BY Miami Fashion...",https://r.search.yahoo.com/_ylt=AwrXoCFr9atidFAAbGDQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465451/RO=10/RU=https%3a%2f%2fwww.wdtv.com%2fprnewswire%2f2022%2f06%2f16%2fmiami-fashion-week-enters-metaverse-with-latelier-by-miafw%2f/RK=2/RS=buHcIM2hSoIJN0zZxeWBkQNJpdE-
"Wendy’s, Kraft Invest in Metaverse Restaurants",PYMNTS.com,· 6 hours ago,"Wendy’s initial metaverse efforts have yielded positive results for the quick-service restaurant (QSR) chain, given that the company is stepping up its...",https://r.search.yahoo.com/_ylt=AwrXoCFr9atidFAAbmDQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465451/RO=10/RU=https%3a%2f%2fwww.pymnts.com%2frestaurant-roundup%2f2022%2frestaurant-roundup-wendys-kraft-invest-in-metaverse-restaurants%2f/RK=2/RS=HdfjnJs4H2XaSHN99nU65XIrEiI-
